Date,Type,Amount,Category,Note
2024-10-14 02:55:16,Income,237.23,Part-time,
2024-08-25 06:50:31,Expense,610.54,Daily,
2024-07-03 02:13:19,Income,331.83,Salary,
2024-11-06 00:59:13,Expense,282.34,Benefit,
2024-07-24 20:37:37,Expense,688.03,Sports,
2024-07-24 15:44:40,Income,315.13,Stock,
2024-05-27 08:05:46,Income,300.40,Stock,
2024-10-13 16:44:46,Expense,180.28,Red,paid
2024-11-15 14:52:00,Expense,115.11,Repair,
2024-05-04 23:52:32,Expense,466.16,Entertainment,
2024-10-11 23:34:11,Expense,335.38,Car,
2024-04-22 16:13:30,Income,267.37,Gift,
2024-04-27 13:04:11,Income,302.04,Part-time,
2024-03-08 12:07:39,Expense,606.11,Parking,
2024-05-11 22:47:08,Income,354.01,Gift,
2024-08-18 11:05:34,Expense,769.67,Transport,
2024-09-24 19:21:47,Expense,244.42,Second-hand,
2024-08-01 16:48:12,Income,62.74,Stock,
2024-10-24 09:45:35,Expense,463.76,Tobacco,
2024-10-02 23:29:15,Expense,783.38,Repair,
2024-03-25 02:50:02,Expense,750.55,Daily,
2024-09-11 05:44:15,Income,435.43,Bonus,Annual
2024-01-04 15:58:40,Expense,753.60,Entertainment,
2024-12-03 19:11:12,Income,227.88,Gift,
2024-03-26 08:12:51,Expense,138.30,Home,
2024-09-23 14:31:42,Expense,252.75,Digital,Annual
2024-06-10 23:04:29,Income,163.78,Interest,
2024-09-03 23:13:48,Income,148.66,Investment,
2024-03-21 10:41:37,Income,10.35,Stock,
2024-12-27 06:03:28,Income,48.91,Part-time,
2024-05-23 10:55:31,Expense,67.36,Clothing,
2024-11-03 07:10:10,Income,192.02,Work,
2024-04-15 02:20:23,Expense,324.04,Alcohol,
2024-05-09 10:08:12,Expense,357.10,Red,
2024-12-15 02:05:34,Expense,792.14,Daily,
2024-01-28 17:05:38,Income,142.31,Reimbursement,
2024-07-25 09:06:01,Expense,464.13,Packet,
2024-04-07 19:29:31,Expense,130.77,Social,
2024-04-11 14:55:05,Income,395.98,Reimbursement,
2024-11-14 03:28:00,Expense,544.21,Packet,
2024-03-15 19:13:53,Expense,353.38,Fruit,Car
2024-05-08 23:00:25,Income,244.30,Salary,Lottery
2024-03-22 20:38:54,Expense,767.52,Daily,
2024-01-25 16:22:28,Expense,373.01,Transport,
2024-10-27 06:35:23,Income,13.36,Bonus,
2024-11-04 11:43:22,Expense,480.36,Donation,
2024-05-17 09:22:11,Income,73.02,Interest,
2024-06-19 13:00:33,Expense,240.84,&,
2024-01-26 00:59:30,Expense,145.94,Education,
2024-08-06 01:16:56,Income,284.56,Reimbursement,
2024-02-10 03:25:20,Income,95.30,Stock,
2024-01-27 01:28:35,Income,476.57,Part-time,
2024-02-22 17:43:29,Expense,272.99,Home,
2024-10-17 22:46:51,Expense,760.92,Property,
2024-05-01 04:43:35,Income,404.87,Part-time,
2024-06-07 00:57:17,Income,354.36,Work,
2024-08-28 00:10:58,Expense,168.97,Fund,
2024-01-22 14:02:38,Income,401.38,Gift,
2024-04-13 02:33:37,Income,373.96,Reimbursement,
2024-08-22 15:21:41,Expense,326.02,Goods,
2024-04-09 02:19:36,Income,127.77,Interest,
2024-07-18 23:41:07,Expense,487.53,Donation,
2024-05-19 09:14:44,Expense,79.69,Alcohol,
2024-06-18 21:39:19,Income,42.72,Part-time,
2024-05-21 10:49:02,Income,196.38,Part-time,
2024-01-21 05:11:05,Expense,111.27,Sports,
2024-09-15 13:13:22,Income,446.18,Stock,
2024-08-13 14:26:19,Expense,204.23,Delivery,
2024-05-03 01:01:59,Expense,550.76,Utilities,
2024-01-01 00:13:56,Expense,212.53,Fund,
2024-06-06 15:08:32,Expense,141.55,Tax,
2024-01-25 19:12:28,Income,304.01,Investment,
2024-01-05 01:58:02,Expense,43.86,Taxi,
2024-06-07 18:05:31,Income,80.04,Work,
2024-09-25 04:16:58,Expense,27.20,Provident,
2024-04-05 04:32:17,Expense,419.24,Delivery,ride
2024-12-23 20:07:12,Expense,561.07,Parking,Annual
2024-07-06 06:12:05,Expense,250.46,&,
2024-01-02 16:39:11,Expense,8.13,Social,
2024-12-11 08:32:27,Income,35.44,Interest,
2024-05-20 06:06:39,Income,159.37,Investment,
2024-04-17 22:54:57,Income,486.29,Part-time,Transport
2024-06-14 10:47:58,Income,293.32,Work,
2024-03-22 19:42:58,Expense,586.28,Utilities,
2024-08-21 05:10:43,Expense,738.21,Repair,
2024-11-16 16:31:34,Expense,149.22,Donation,sheet
2024-03-06 21:02:51,Income,468.06,Gift,
2024-10-20 04:15:25,Income,481.31,Work,
2024-11-12 12:43:39,Expense,414.72,Shopping,evaluation
2024-03-26 13:30:25,Income,175.74,Work,
2024-11-21 19:00:58,Income,106.58,Work,
2024-01-08 01:14:19,Expense,795.61,Sale,
2024-09-02 12:55:17,Income,195.23,Gift,
2024-06-11 22:34:50,Income,131.57,Interest,
2024-12-09 20:09:29,Income,496.81,Stock,
2024-06-23 09:10:20,Expense,790.43,Beauty,
2024-02-07 13:05:54,Expense,68.35,Lover,
2024-06-09 22:42:45,Income,209.97,Reimbursement,
2024-09-28 00:46:09,Expense,780.54,Security,
2024-06-23 03:03:29,Expense,319.51,Utilities,
2024-09-22 01:33:33,Expense,596.78,Sports,Study
2024-04-28 01:52:14,Income,220.13,Part-time,
2024-07-10 20:22:03,Expense,750.66,Provident,
2024-02-20 01:21:16,Income,259.50,Interest,
2024-11-18 15:45:52,Expense,772.20,Provident,
2024-04-17 19:01:25,Expense,279.07,Parking,
2024-02-20 22:38:23,Income,239.01,Stock,
2024-04-09 22:20:26,Expense,190.28,Parking,
2024-10-24 04:21:33,Expense,176.58,Baby,
2024-07-10 13:26:45,Income,15.62,Interest,
2024-04-04 18:29:34,Income,338.51,Interest,
2024-12-03 02:50:54,Income,476.19,Gift,
2024-09-19 11:52:27,Income,308.74,Interest,
2024-06-14 23:58:31,Expense,397.15,Family,
2024-02-16 23:37:05,Income,115.50,Investment,
2024-01-09 14:26:16,Expense,674.97,Communication,
2024-02-10 09:38:07,Income,327.27,Reimbursement,
2024-02-09 02:37:57,Income,247.38,Stock,
2024-01-21 18:50:04,Income,91.53,Salary,
2024-08-04 03:29:52,Expense,504.75,Tax,
2024-09-07 19:48:07,Expense,753.41,Beverage,expense
2024-11-20 10:00:53,Income,228.90,Investment,
2024-04-04 03:34:25,Income,78.63,Bonus,
2024-02-09 15:10:28,Income,14.35,Gift,
2024-03-16 08:09:57,Income,339.62,Interest,
2024-01-17 10:55:03,Income,332.87,Work,
2024-04-28 02:17:58,Income,358.23,Bonus,
2024-05-27 00:30:32,Income,296.11,Reimbursement,
2024-05-11 08:16:17,Expense,239.93,Communication,
2024-08-25 18:17:16,Income,8566.00,Salary,
2024-10-24 03:28:32,Income,401.14,Stock,
2024-04-26 20:57:57,Income,321.84,Reimbursement,
2024-11-10 08:09:23,Expense,780.18,Book,
2024-05-05 20:09:08,Income,402.27,Stock,
2024-09-01 22:19:17,Expense,779.49,Utilities,
2024-07-27 18:22:05,Expense,35.93,Lottery,
2024-11-25 23:31:23,Income,206.80,Part-time,
2024-06-14 02:53:56,Expense,79.36,Care,
2024-02-15 19:22:47,Income,412.73,Bonus,
2024-07-18 09:07:20,Income,448.52,Interest,
2024-10-06 18:30:50,Income,124.51,Gift,
2024-03-12 06:59:22,Income,17.94,Interest,
2024-05-21 18:34:17,Expense,194.45,Clothing,
2024-11-07 06:26:06,Income,256.58,Salary,
2024-04-04 10:39:06,Expense,321.16,Refund,
2024-06-22 04:44:24,Expense,337.91,Beverage,
2024-12-25 06:17:27,Expense,158.98,Snacks,
2024-11-12 16:41:45,Expense,96.75,Housing,report
2024-01-13 08:32:04,Income,255.57,Bonus,
2024-01-07 17:28:17,Expense,795.93,Housing,
2024-10-08 01:28:31,Expense,298.89,Subway,
2024-03-23 14:03:23,Income,449.90,Bonus,
2024-12-11 11:58:11,Expense,763.46,Clothing,
2024-12-24 00:12:15,Income,137.54,Work,
2024-03-10 02:54:47,Expense,785.82,Sale,
2024-06-05 12:49:06,Income,19.45,Gift,
2024-04-05 14:46:44,Income,137.09,Stock,
2024-09-03 16:46:51,Income,77.04,Gift,
2024-02-22 20:58:13,Expense,575.43,Home,Shopping
2024-01-01 09:23:22,Income,8571.00,Salary,
2024-01-27 02:45:47,Income,151.63,Gift,
2024-04-23 21:41:11,Expense,797.07,Learning,
2024-05-18 12:10:30,Expense,451.06,&,
2024-02-16 06:13:54,Expense,129.13,Utilities,
2024-07-22 00:38:25,Income,292.19,Part-time,snacks
2024-04-06 14:54:51,Income,289.42,Salary,
2024-05-11 15:59:58,Income,458.90,Investment,
2024-11-11 12:34:19,Expense,607.60,Security,
2024-11-15 04:16:39,Income,234.57,Reimbursement,
2024-03-03 10:06:05,Expense,317.72,Entertainment,
2024-08-21 15:46:50,Expense,643.57,Clothing,
2024-07-24 21:12:23,Expense,466.68,Beverage,
2024-08-26 12:50:28,Expense,543.38,Delivery,
2024-03-06 00:18:58,Income,106.57,Part-time,
2024-04-28 01:20:07,Income,221.16,Bonus,
2024-12-18 23:17:54,Expense,527.03,Lover,
2024-03-05 23:49:05,Expense,41.43,Red,
2024-10-25 15:25:56,Expense,34.95,Beverage,
2024-06-26 23:06:48,Income,198.73,Investment,
2024-03-20 04:57:29,Income,271.92,Reimbursement,
2024-09-19 03:52:30,Expense,482.57,Express,
2024-10-03 18:44:54,Expense,653.07,Housing,
2024-09-21 05:47:00,Income,416.95,Investment,
2024-03-28 20:42:26,Income,344.16,Investment,
2024-11-18 04:35:28,Expense,653.46,Second-hand,balance
2024-08-07 21:28:11,Income,225.68,Interest,
2024-06-11 03:53:19,Expense,316.18,Clothing,sheet
2024-09-15 03:15:05,Expense,380.54,Lottery,
2024-05-17 20:32:55,Income,73.29,Stock,
2024-07-12 07:47:09,Expense,713.11,Beauty,
2024-06-22 09:32:09,Expense,705.66,Taxi,
2024-12-06 18:59:47,Expense,73.39,Fund,
2024-04-24 19:54:36,Expense,195.76,Learning,
2024-10-12 18:46:13,Income,240.64,Interest,
2024-05-12 10:55:49,Expense,6.97,Parking,
2024-06-17 17:07:51,Income,196.76,Part-time,
2024-03-15 17:37:44,Expense,467.41,Learning,
2024-05-07 19:31:47,Income,199.75,Part-time,
2024-09-22 19:47:11,Income,305.44,Stock,
2024-09-17 12:50:21,Income,124.31,Stock,
2024-10-10 18:18:48,Expense,235.16,Refund,
2024-12-08 05:40:45,Expense,785.33,Pets,
2024-04-11 13:16:23,Income,280.87,Investment,
2024-07-21 01:06:00,Expense,136.71,Beauty,
2024-01-25 20:56:31,Income,358.90,Stock,
2024-04-21 18:04:11,Income,119.44,Work,
2024-10-12 10:11:52,Income,302.46,Work,
2024-05-21 19:13:13,Income,83.39,Stock,
2024-09-28 01:12:07,Income,152.16,Bonus,
2024-10-08 23:53:23,Income,298.11,Bonus,
2024-08-10 13:59:53,Income,98.87,Salary,
2024-10-13 18:44:54,Expense,542.03,Repair,
2024-10-13 12:31:53,Income,281.76,Gift,
2024-11-03 07:46:16,Expense,382.81,Communication,
2024-12-02 15:27:14,Expense,515.35,Benefit,
2024-08-25 04:27:08,Expense,29.70,Parking,
2024-01-09 13:31:40,Income,78.47,Part-time,
2024-05-13 00:30:25,Income,211.30,Interest,
2024-04-21 22:52:19,Expense,428.17,Second-hand,
2024-04-07 13:09:08,Income,8604.00,Salary,
2024-05-28 05:40:25,Expense,733.25,Tax,
2024-02-26 13:24:56,Expense,117.74,Lover,
2024-07-10 10:07:29,Expense,295.50,Book,
2024-08-16 06:57:11,Expense,149.13,Packet,
2024-07-14 17:08:17,Income,475.12,Investment,
2024-07-15 18:02:31,Expense,677.54,Family,
2024-05-16 09:19:15,Expense,375.91,Dining,
2024-02-08 01:42:49,Expense,198.80,Tobacco,
2024-09-15 11:53:28,Expense,55.56,Property,
2024-01-22 21:30:33,Expense,236.39,&,
2024-06-15 12:14:11,Income,278.84,Salary,
2024-12-18 00:27:05,Income,38.03,Gift,
2024-02-18 20:12:59,Expense,391.30,Medical,
2024-12-27 21:36:43,Expense,162.04,Education,
2024-02-12 05:24:56,Income,277.39,Gift,
2024-07-22 23:04:30,Expense,721.17,Game,
2024-03-07 14:14:38,Income,125.86,Reimbursement,
2024-04-28 19:20:04,Income,251.14,Interest,
2024-03-23 22:45:08,Income,61.08,Bonus,
2024-01-01 16:25:08,Income,394.80,Interest,
2024-11-23 08:47:27,Expense,118.28,Taxi,
2024-05-27 12:13:03,Expense,437.85,Car,
2024-02-13 11:04:19,Expense,638.46,Tobacco,
2024-02-04 01:09:06,Income,347.91,Gift,fee
2024-08-19 12:17:52,Expense,174.21,Subway,
2024-02-19 03:32:59,Income,210.88,Reimbursement,
2024-05-12 06:18:25,Income,463.72,Salary,snacks
2024-11-03 08:22:02,Expense,183.72,Goods,
2024-12-03 09:48:57,Expense,703.31,Entertainment,
2024-07-14 12:31:19,Expense,296.62,Sale,
2024-06-13 09:38:22,Expense,186.64,Clothing,
2024-08-26 01:53:32,Income,290.88,Investment,
2024-08-18 11:16:28,Income,427.73,Investment,
2024-07-24 02:39:13,Expense,525.88,Lottery,
2024-05-20 02:55:15,Income,338.62,Bonus,
2024-11-12 12:08:47,Expense,326.19,Baby,
2024-05-07 22:57:00,Expense,580.98,Express,
2024-04-24 19:22:52,Income,14.19,Investment,
2024-09-09 03:55:43,Income,180.70,Part-time,
2024-08-13 23:37:08,Expense,646.14,Parking,
2024-05-08 10:18:33,Expense,134.72,Security,
2024-06-11 05:57:43,Expense,47.00,Beverage,
2024-08-17 00:25:43,Expense,344.77,Repair,
2024-08-20 05:36:23,Expense,526.91,Beauty,
2024-09-25 01:48:55,Expense,525.65,Pets,
2024-11-06 00:26:14,Income,347.74,Reimbursement,
2024-11-11 07:23:43,Income,183.54,Interest,
2024-05-03 19:27:38,Income,287.72,Gift,maintenance
2024-05-16 08:19:03,Expense,66.21,Game,
2024-12-11 22:26:53,Income,419.38,Reimbursement,
2024-05-28 15:06:18,Income,192.03,Gift,
2024-06-21 16:49:12,Income,53.54,Reimbursement,
2024-07-11 04:53:28,Expense,751.33,Social,Family
2024-01-26 03:24:08,Expense,798.68,Repair,bonus
2024-12-18 12:16:03,Income,460.95,Work,
2024-05-15 19:58:31,Income,439.28,Stock,
2024-04-01 12:54:33,Income,275.49,Stock,
2024-11-15 15:11:00,Expense,633.87,Daily,
2024-11-09 18:28:55,Income,187.70,Work,
2024-02-26 00:35:17,Income,8580.00,Salary,
2024-01-21 21:50:11,Income,75.70,Gift,
2024-10-03 20:04:11,Expense,268.77,Social,
2024-04-05 19:36:16,Income,312.05,Work,
2024-05-20 05:45:33,Expense,778.42,Shopping,
2024-11-25 19:23:08,Expense,689.87,Learning,
2024-01-23 13:15:41,Expense,219.26,Fruit,
2024-06-22 08:59:37,Expense,617.59,Subway,
2024-02-04 20:11:52,Income,56.91,Part-time,
2024-01-13 09:28:02,Expense,213.64,Snacks,
2024-08-28 15:50:05,Income,37.75,Interest,
2024-01-17 09:24:52,Income,457.16,Part-time,
2024-08-20 17:19:55,Expense,679.03,Tax,
2024-11-04 16:10:34,Income,201.50,Gift,
2024-05-01 01:23:46,Income,104.98,Investment,
2024-03-19 18:17:44,Expense,584.32,Property,
2024-06-03 07:47:58,Expense,265.28,Home,
2024-03-27 15:54:10,Income,399.68,Stock,
2024-04-02 06:20:08,Expense,785.16,Beverage,
2024-04-07 20:19:11,Expense,142.46,Transport,
2024-03-16 10:02:17,Expense,327.75,Social,
2024-06-24 20:27:35,Income,350.83,Interest,
2024-12-18 22:49:30,Expense,286.43,Shopping,
2024-06-19 20:30:38,Income,182.28,Stock,
2024-02-24 18:08:00,Income,319.85,Stock,win
2024-09-03 00:03:42,Expense,295.26,Beauty,
2024-12-05 19:07:12,Expense,452.52,Clothing,
2024-08-08 14:13:01,Income,304.20,Gift,
2024-04-01 05:09:37,Income,47.03,Interest,
2024-11-27 04:00:25,Expense,50.88,Utilities,
2024-03-11 11:26:13,Expense,227.68,Benefit,
2024-02-02 11:24:49,Expense,731.17,Refund,
2024-03-28 19:38:08,Expense,274.21,Learning,
2024-12-22 02:30:33,Expense,363.56,Shopping,
2024-10-15 18:38:55,Expense,440.74,Lottery,
2024-11-03 01:59:00,Expense,590.42,Provident,
2024-07-13 12:52:03,Expense,572.14,Home,
2024-10-14 04:41:28,Expense,727.12,Pets,
2024-05-22 18:08:34,Expense,580.82,Refund,
2024-10-02 07:56:02,Income,326.79,Interest,
2024-07-18 03:32:21,Income,116.74,Work,
2024-04-07 19:52:44,Expense,779.53,Daily,
2024-01-02 10:20:23,Income,326.29,Interest,
2024-12-23 17:57:45,Income,426.81,Part-time,
2024-06-02 14:06:48,Income,134.09,Stock,
2024-08-10 10:21:23,Income,47.82,Stock,
2024-12-09 00:35:25,Income,292.25,Interest,
2024-01-18 12:26:51,Expense,616.37,Delivery,
2024-01-15 08:20:18,Expense,578.39,Beverage,
2024-03-06 07:30:03,Income,403.17,Investment,
2024-10-09 06:59:22,Income,57.46,Work,
2024-01-02 03:21:08,Income,425.75,Work,
2024-04-03 13:22:09,Expense,203.67,Packet,Annual
2024-05-27 12:32:43,Income,315.69,Stock,Decoration
2024-07-08 20:32:06,Expense,29.15,Goods,
2024-03-21 14:51:16,Income,260.05,Interest,
2024-11-10 01:13:00,Expense,466.44,Digital,
2024-11-08 01:08:07,Income,443.53,Stock,report
2024-05-06 22:15:00,Income,237.97,Reimbursement,
2024-09-26 14:38:57,Income,483.76,Work,
2024-11-08 13:49:53,Expense,238.25,Packet,
2024-09-27 07:03:04,Income,479.48,Part-time,
2024-12-17 06:24:26,Expense,787.57,Lover,
2024-12-15 20:33:38,Expense,356.89,Digital,
2024-02-15 01:06:03,Income,365.51,Stock,sheet
2024-09-14 18:25:54,Expense,172.77,Utilities,
2024-12-09 11:08:17,Expense,138.90,Utilities,
2024-02-11 14:49:28,Income,387.60,Interest,
2024-02-04 17:12:22,Income,328.62,Interest,
2024-05-12 06:25:54,Income,437.82,Stock,
2024-06-15 05:34:29,Income,312.19,Work,
2024-05-04 21:23:17,Income,302.47,Part-time,
2024-05-27 10:13:28,Income,393.97,Work,
2024-04-24 20:42:34,Expense,448.65,Sports,
2024-08-02 09:17:30,Expense,522.33,Travel,
2024-07-28 23:05:10,Income,442.55,Salary,
2024-05-24 04:05:28,Income,310.71,Salary,
2024-09-19 16:01:10,Income,252.92,Stock,
2024-05-04 15:58:10,Income,14.57,Part-time,
2024-03-17 19:08:36,Expense,49.05,Entertainment,
2024-09-19 18:18:55,Expense,622.00,Travel,
2024-04-28 09:27:12,Income,499.60,Part-time,
2024-09-19 16:59:04,Income,12.71,Work,
2024-02-09 23:52:07,Expense,764.44,Game,
2024-02-18 01:37:52,Expense,265.65,Education,
2024-08-08 23:22:43,Income,463.56,Bonus,sheet
2024-08-14 07:08:47,Expense,480.67,Medical,
2024-01-13 04:01:17,Expense,780.88,Housing,
2024-12-08 21:04:16,Expense,532.71,Express,
2024-08-13 06:07:50,Income,371.59,Reimbursement,
2024-12-26 04:14:39,Expense,759.27,Tobacco,
2024-10-11 00:32:43,Expense,100.71,Decoration,
2024-10-22 14:04:05,Expense,402.09,Provident,
2024-12-07 14:34:52,Income,404.89,Interest,
2024-06-09 22:48:59,Income,404.43,Salary,
2024-08-10 08:43:56,Expense,628.89,Book,
2024-09-23 17:06:53,Income,401.14,Stock,
2024-10-12 08:44:21,Income,264.39,Stock,
2024-05-08 02:43:42,Expense,455.83,Pets,
2025-03-18 19:21:20,Expense,779.58,Express,
2025-03-26 07:03:36,Expense,683.30,Tax,
2025-05-12 13:07:23,Income,303.70,Bonus,
2025-09-26 16:19:38,Income,456.64,Stock,
2025-02-26 16:06:20,Income,461.37,Stock,Annual
2025-04-08 21:39:37,Expense,327.05,Clothing,
2025-07-22 03:51:09,Expense,361.35,Red,
2025-08-25 16:25:44,Income,475.47,Investment,
2025-06-06 19:44:24,Expense,277.56,Social,
2025-03-28 11:58:58,Expense,245.23,Sale,
2025-09-15 06:04:56,Income,68.35,Investment,
2025-01-03 05:12:00,Expense,565.35,Dining,
2025-06-04 07:55:56,Income,221.48,Reimbursement,
2025-02-01 23:08:02,Income,208.15,Gift,
2025-07-08 18:25:05,Income,410.53,Work,
2025-10-26 13:03:59,Expense,493.87,Express,
2025-07-09 16:16:16,Expense,112.59,Refund,
2025-02-19 19:01:03,Expense,645.99,Delivery,red
2025-06-27 08:40:16,Expense,473.65,Dining,
2025-02-26 19:24:28,Expense,548.47,Lottery,
2025-02-24 06:50:14,Income,323.11,Reimbursement,
2025-03-19 06:31:36,Expense,599.41,Social,
2025-06-24 17:34:54,Expense,341.23,Sale,
2025-12-10 05:40:30,Expense,636.44,Provident,
2025-03-19 23:01:03,Expense,496.42,Second-hand,
2025-10-22 21:28:37,Expense,593.37,Goods,
2025-01-15 11:45:27,Expense,47.14,Subway,
2025-05-16 08:18:55,Expense,461.79,&,
2025-08-12 05:20:48,Income,361.53,Part-time,
2025-11-02 13:46:03,Expense,268.33,Sports,
2025-01-17 20:26:57,Expense,588.47,Game,
2025-07-19 08:34:47,Income,303.05,Work,
2025-06-05 16:16:12,Income,434.72,Work,
2025-11-26 14:02:42,Expense,402.39,Express,
2025-03-18 09:34:14,Expense,338.89,Entertainment,
2025-09-25 02:09:55,Income,357.57,Part-time,
2025-12-14 08:31:56,Income,190.80,Reimbursement,
2025-04-03 16:32:41,Income,291.69,Interest,
2025-02-15 06:31:45,Income,179.30,Investment,
2025-03-10 15:00:29,Expense,398.68,Book,
2025-09-18 06:35:31,Expense,165.69,Family,
2025-12-14 22:53:44,Income,211.90,Investment,
2025-10-08 20:10:51,Expense,426.83,Game,
2025-09-27 11:44:39,Expense,441.39,Social,
2025-03-01 17:27:01,Expense,574.02,Education,
2025-06-23 14:28:05,Expense,501.02,Transport,
2025-11-01 20:44:42,Income,38.92,Part-time,
2025-06-27 23:07:58,Income,98.49,Gift,
2025-08-12 20:16:00,Expense,281.43,Home,
2025-04-15 07:00:53,Expense,195.76,Express,
2025-07-01 01:19:08,Expense,603.53,Delivery,
2025-10-21 23:32:25,Expense,609.05,Shopping,
2025-07-14 17:01:22,Expense,334.45,Fund,
2025-10-09 07:12:35,Expense,709.26,Learning,received
2025-09-16 07:53:08,Expense,87.63,Second-hand,
2025-04-14 14:09:01,Income,300.10,Salary,
2025-03-24 02:33:40,Expense,458.57,Housing,
2025-10-24 15:51:54,Income,168.65,Gift,
2025-10-27 17:52:53,Expense,773.60,Beverage,
2025-05-16 02:33:54,Expense,424.26,Clothing,
2025-06-20 09:02:57,Expense,236.83,Lottery,
2025-07-16 16:27:25,Expense,323.46,Home,clearing
2025-05-07 04:48:55,Expense,246.05,Lover,
2025-10-11 12:58:51,Expense,25.66,Second-hand,
2025-08-28 12:23:43,Expense,624.99,Social,
2025-12-25 22:50:41,Income,488.69,Salary,
2025-08-18 13:27:03,Expense,228.02,Utilities,
2025-06-27 19:19:27,Income,46.46,Reimbursement,
2025-12-03 14:54:56,Income,363.40,Salary,
2025-04-05 04:10:48,Income,97.87,Bonus,
2025-10-23 10:00:36,Income,438.47,Gift,
2025-05-18 03:52:38,Expense,478.76,Fund,
2025-12-24 00:40:40,Expense,721.19,Taxi,
2025-04-16 18:11:24,Income,122.81,Stock,
2025-02-16 11:14:11,Expense,406.25,Social,
2025-01-26 11:12:24,Expense,313.51,Social,
2025-09-14 10:47:27,Income,460.46,Interest,
2025-05-03 15:02:38,Expense,85.94,Property,
2025-10-19 14:38:14,Income,236.46,Salary,expense
2025-02-05 19:05:10,Income,100.79,Stock,
2025-06-04 02:58:06,Income,39.34,Work,
2025-06-06 12:21:31,Expense,130.00,Lover,
2025-05-12 18:45:59,Income,279.27,Bonus,
2025-08-24 07:17:29,Expense,233.18,Benefit,
2025-07-03 04:18:26,Income,107.62,Work,
2025-11-11 03:02:42,Income,86.02,Bonus,
2025-11-02 08:09:48,Expense,55.77,Beverage,Parking
2025-01-09 00:23:04,Income,441.91,Reimbursement,received
2025-09-13 03:42:53,Expense,344.35,Taxi,Annual
2025-07-14 04:17:19,Income,483.67,Reimbursement,
2025-04-03 04:23:08,Expense,366.02,Tax,
2025-04-06 01:08:56,Expense,37.05,Social,
2025-09-20 18:24:14,Expense,11.31,Transport,
2025-11-12 01:49:14,Expense,149.73,Game,
2025-07-18 19:50:07,Expense,96.21,Digital,accounting
2025-10-17 03:52:09,Income,233.80,Bonus,
2025-06-21 01:51:39,Expense,625.37,Home,
2025-11-23 23:45:40,Expense,682.98,Decoration,
2025-04-21 09:43:34,Income,430.27,Part-time,
2025-02-17 14:22:18,Income,481.80,Bonus,
2025-07-16 07:03:17,Income,198.66,Stock,
2025-02-19 08:51:00,Expense,247.66,Snacks,
2025-11-26 17:41:05,Income,42.22,Part-time,
2025-06-25 00:52:27,Expense,394.39,Social,
2025-08-03 15:46:29,Income,404.04,Bonus,
2025-06-01 23:36:44,Income,35.15,Salary,
2025-04-09 05:40:02,Expense,729.58,Red,
2025-04-11 03:29:38,Income,181.61,Gift,
2025-10-13 12:59:15,Expense,342.50,Communication,
2025-01-02 20:15:20,Expense,577.79,Family,Annual
2025-02-22 19:40:40,Income,468.13,Part-time,
2025-06-13 13:41:31,Income,415.07,Interest,
2025-08-13 05:35:55,Expense,732.26,Utilities,
2025-01-25 05:07:37,Expense,340.05,Family,
2025-07-08 03:24:55,Income,327.46,Investment,
2025-03-23 17:05:25,Income,292.25,Bonus,
2025-08-28 06:18:40,Income,254.95,Bonus,
